1.738430414929663659e-01,-2.465427678261542965e+00,1.414383229885383342e+00,-2.811467276088031042e-01,1.593567735990254253e+00
4.559086620149918057e-01,1.624423174907451140e-01,1.220288953516478925e+00,1.303586833847491633e+00,-1.129956063190963089e+00
9.103364621928803357e-01,-7.069451179156106546e-01,-3.195403654505115099e-01,2.033563497867049819e+00,7.017851577116296369e-01
2.383070179003583089e+00,-4.703750115020307043e-01,-1.983379250077956568e+00,1.005958890138827888e+00,1.244243314647091925e+00
1.357168572650450988e+00,1.507033672206421260e+00,1.060340017362766396e+00,-9.272871988534221455e-01,1.879921599472829108e+00
1.577838780258512097e+00,-3.392671085501811623e-01,-1.532960834421017271e+00,1.132709714840048232e+00,9.816603952947325906e-01
1.536070403379293792e+00,-7.934036797775225747e-01,9.695002281375093567e-01,-4.024532991412103300e+00,1.020996373123365775e+00
7.455603246308505350e-01,1.413791387298998670e+00,-2.397986652093115900e+00,-6.023438656178007333e-01,-3.869271205576694239e-01
1.485882608694729101e-01,-4.681361737203232898e-01,3.669946033763693549e-02,-4.224069622488985098e-01,-8.496208462536547490e-02
-8.909527646187203054e-01,5.099570749128493619e-01,-3.087209052913277407e+00,7.847732178963819916e-01,8.899224290697439477e-01
-1.615171580301129728e+00,3.758422165502649515e-01,-8.854256368840809355e-01,1.604844536697608737e+00,2.954949982454239121e-01
3.266459379701059929e-01,9.576726071739714019e-01,-1.166118225063811131e+00,9.881501545239538276e-01,1.183038609517362838e-01
-5.767809917213906346e-01,4.319668192859713041e-02,-3.380968224540404687e+00,2.599236147126646745e-01,1.836096748094870001e+00
1.488998245067239434e+00,-1.996515902929223152e-02,-2.257194388868895452e+00,1.472744862194695914e+00,1.474058074017239317e+00
6.094092663461153636e-01,-6.855400803589520864e-01,6.325705407178161543e-01,4.862973117734681328e-01,8.843797639095470897e-01
3.446692589737989643e+00,-9.842823816260339864e-01,-1.060654770476756825e+00,8.177200051938695591e-01,1.551739866423544001e+00
1.235271031929838559e+00,-9.592710186328232691e-01,2.443257020301812688e+00,-9.132826104173430437e-02,7.804418686513264758e-01
-1.874341201451878436e-01,2.610518111419951048e-01,-1.715092614896258638e-01,5.462490502992504160e-01,1.908746242417457051e+00
1.117540212488110640e-03,-1.232165955509648470e+00,4.491585082737621359e-01,-1.166497369932745443e+00,-1.328165028179981721e-01
1.179631429553492872e+00,2.708764508944243032e-01,1.520556339072122842e+00,-1.283748499122575382e+00,-7.319919140319001150e-01
8.188777980056242134e-01,8.018726857928698895e-03,-1.915948794852062376e+00,1.509006307208550002e+00,1.856982935849263994e+00
-8.643506952066561944e-01,-4.936307358597207817e-01,-2.115370501379522317e+00,2.040511528311923506e+00,1.051996137682944754e+00
9.163600200879528090e-01,-4.658569610859866761e-01,7.968293513061180944e-02,6.206281297966830257e-01,7.344439265205955358e-01
2.439789258463801236e+00,-1.622726586798872495e+00,-1.619611581939564227e+00,1.032397029109608289e+00,2.247287128154978220e+00
-9.060213964109768980e-01,1.482005880914165075e-01,-7.945262774664488825e-01,-9.941662469710521588e-01,-8.659357432323155912e-03
-3.695261662901325739e-01,-1.198851745158650672e+00,-3.572013099668492231e+00,1.191784088813113041e+00,2.578348003167938884e+00
-8.213188967201097146e-01,1.197115045068972261e+00,-1.156092293556397976e+00,1.432162657490793300e+00,4.893776934228411535e-01
1.544717556449441087e+00,1.864090392436813959e+00,-1.350560657438513168e-01,-1.180649727615524558e+00,1.595767854135455188e+00
2.985994650745546153e+00,3.933767271169047453e-01,1.812716134586708217e+00,9.674474478445220793e-01,-5.681817621828594289e-01
1.917427158680473642e+00,4.195625695755211271e-01,3.374342350100821175e+00,-1.731352971962050180e-01,-7.981244156688698244e-01
-2.009842586208631765e+00,1.074876063369538448e+00,-3.569216376501009869e+00,1.633819686119191150e+00,8.856872448156624111e-01
1.408797434112917024e+00,1.297837419588172558e-01,-1.541224899050038566e+00,2.986094245127100422e+00,2.128389756422926382e+00
4.640386051335421147e-02,1.710692566513534629e+00,-3.193952685912586076e-01,2.663564163711930721e+00,2.009652499192470021e+00
-4.915868686513320540e-01,-1.310252608596480239e-01,-4.411910487126003977e-01,-1.133794515182413143e+00,5.073009874586403845e-01
-1.597442056176707315e+00,1.480996572653414667e+00,-3.091871577549088812e+00,2.048358766784274199e+00,6.009366635268558188e-01
1.097959791527411744e+00,5.518096608423738170e-01,2.064362698708321009e+00,1.410244023554344528e-01,-6.941417026789828970e-01
1.339889392284802083e-01,-6.978116891726410254e-01,2.405950104894450270e+00,-1.432486636704282112e+00,5.090528889765891796e-01
1.479291170213120843e+00,-2.836224054629967184e-01,5.294426732523378476e-01,-2.001614515803166849e+00,4.125315623531886633e-01
2.300912873400854597e+00,-1.401115449529801715e+00,-3.649801579946505559e-01,1.797267107162454858e+00,1.329493012305536404e+00
2.412817003144961614e+00,-9.330163174415313787e-02,2.326716920474823258e+00,7.918609300251231442e-01,-6.475667842889181181e-01
4.175596333210978006e-01,4.086351985045101332e-01,2.865957986134596958e+00,-1.031534283525275653e+00,-8.829556840907523130e-01
6.259519086101474894e-01,-1.275207567241673501e-01,-1.933114616509666428e+00,2.441849299411309016e+00,1.425813207808373839e+00
1.719245238675405574e+00,-5.046369709962420513e-01,-2.322678901742286861e+00,1.379123532174743927e+00,1.617873093110948179e+00
-8.571887700426226164e-01,1.814993611637816029e+00,-1.106119928098023841e+00,1.100959879582649625e+00,9.341170331730207499e-01
-3.031688714296620901e+00,9.508864404420526162e-01,-3.843781727634646650e+00,-8.261838285383222846e-01,1.067019752426178858e+00
-2.373553295573485600e-01,3.693272703005719970e-01,-1.031673633611100538e+00,-2.649896523032693185e-01,1.648759336748478743e+00
-8.577526555187481305e-01,-9.507978844394124884e-01,2.371968158545345151e+00,-3.002923964641894372e+00,3.295608980762049223e-01
1.058797494475825607e+00,-3.131442871813721052e-01,1.931354393618072152e-01,6.002147204467750408e-02,4.083953265153939527e-01
6.265977436761727137e-02,5.103151192105760403e-01,-3.108824881436850207e-01,2.558235824794776736e+00,1.941337341160080943e-01
-7.333386295844401825e-01,1.942987573159385972e+00,-2.378178833508508117e+00,4.713915729976339009e-01,1.849293750031451022e-01
-1.886267622667291699e-01,3.873458877378269660e-01,-3.688222583199946669e+00,7.928824958756328645e-01,5.315749295500308280e-01
2.252198090879259595e+00,2.435853600685778109e-01,4.611213775562071904e-01,-6.682484904535982428e-01,-2.535333689007031044e-01
1.358849274917145689e+00,1.168986113402308513e+00,1.636853597641015345e-01,6.499871207084748637e-01,2.177335883210168799e+00
1.667327207127365041e+00,8.793009336128430053e-01,-5.398158210791325073e-01,-1.554555710545059810e+00,2.180339117757545964e+00
-5.040409288212797101e-01,1.509770062959800097e+00,-2.993077527811724092e+00,1.495442653189597237e+00,3.059015491495453709e-03
2.605901103310557687e+00,-4.878212520411803754e-01,3.865701690151417402e-01,-2.018896380271514968e+00,3.652158121983283268e-01
-1.078109786168381046e+00,1.067511587202081502e+00,-2.935366801494880828e-01,2.525830198335420995e+00,1.142492226150946255e-01
1.784723281472681000e-01,1.001326307861654330e+00,-2.403245764712326427e+00,2.145998385605432546e+00,-5.973093577149701794e-03
-5.686962250420357634e-01,1.464150360550764196e+00,-2.987056123367752836e-01,-1.179165425083952057e+00,1.239630661410826784e+00
3.719389681372848866e-01,5.309595737089723988e-01,-6.796647579974451903e-02,-4.075332064397400034e-01,-2.310999378114552139e-01
3.851535403994260642e-01,5.081937309314619178e-01,-2.507797374078073460e-01,9.227671583045798931e-01,1.462992122840715670e+00
5.950634486820105540e-01,1.585274033939527927e+00,2.368302757464630925e-01,-3.844983235336537630e-01,8.338939366764089867e-01
-4.214436466966474670e-01,2.535170950807291934e+00,-1.365280736906245185e+00,5.155894623962655743e-01,1.599267796907141714e-01
3.022147335804169721e+00,-1.657455392743844458e+00,-1.011896130030469076e-01,4.808263764907390048e-01,1.750777879250618563e+00
1.777008095467276894e+00,-6.081492460038521175e-01,-1.020293935502335048e+00,3.438985766667945754e-02,1.227717777337971494e+00
1.149256293544965057e+00,2.131001044747549589e+00,-1.649803725363868656e-01,2.231848032567851803e+00,1.908274638059606065e+00
8.686998004501964576e-01,-7.530991308146093299e-01,1.967930616973069036e+00,1.577898904965389537e+00,4.940217409702964413e-01
1.349592318916285949e+00,-2.505019184954926370e-02,-4.989042218440944421e-01,1.056530692341851596e+00,1.588516300366504819e-02
4.794959304067273331e-01,-5.562444416489643606e-01,-2.412706160648384057e-02,1.125103175603941130e+00,8.076320475227438678e-01
1.964911618271679039e+00,-4.944528958157975440e-01,-1.218857667694167146e+00,2.348203561044376109e+00,1.171566706523356372e+00
-5.593530346487807225e-01,-7.244058920205422858e-01,-1.295833845854540201e+00,-7.286390799392967743e-01,1.355610122893272429e+00
1.254202058583476220e-01,-1.478377829077074601e+00,1.626180141387628009e+00,-3.179098327162032334e+00,6.993610374017540376e-01
-1.104803519532388645e+00,4.355091442501359822e-01,-2.489719406177608008e+00,-2.237466501079550807e-01,1.644799387005750457e+00
3.044325170276639625e+00,-8.853858369622146229e-01,-1.903069712008473635e+00,2.751494153788004660e+00,1.495924268018842040e+00
1.868011950584016478e+00,6.143122294851017795e-01,2.009707809841438042e+00,-1.093900952244872826e+00,-9.174916424711362373e-01
6.005609459428813413e-01,-2.387681543081014990e+00,-1.803261566518458370e+00,4.317362184022157656e-01,-1.532380212056871915e-01
-2.369072110616269100e+00,1.868049566234565084e+00,-1.885481470744611920e+00,-1.284796344987100714e+00,-5.406434590973197007e-01
-5.627549026921372377e-01,5.144302261297116763e-01,-3.613219505092527317e+00,1.152742721516835545e+00,1.106430795515329635e+00
-5.104228939578947521e-01,-3.843038949986607444e-02,-4.512438557135123318e+00,-2.058235572149518688e+00,1.219252566164185758e+00
1.506488602070897187e+00,-6.027968546353962287e-01,3.719831525571415387e-02,1.395113951609164626e+00,5.275145123155691174e-01
1.656548669749225544e+00,1.628042752900975110e+00,6.988724147176730295e-01,-2.351148023746145732e-01,2.422058855167598335e+00
7.116705487840888633e-01,1.014704940619209017e+00,-2.827008524643839671e+00,1.347167481342289364e+00,1.067382955811052803e+00
-2.754118209478041202e+00,1.295032467816644051e+00,-1.097414893767333144e+00,7.753182125816984183e-01,3.424734266780824488e-01
-4.992615038217362300e-01,3.699507126990978639e-02,-1.682045325716776007e+00,-2.948493055605745372e-01,1.286820548516999008e+00
5.101450999740895220e-01,-9.285522665399804643e-01,3.152373983942101887e+00,1.084468946330198413e+00,6.984911943681442192e-01
1.421941301018677883e+00,-5.586183149960330940e-01,1.989152250868452043e+00,-1.004921753437575838e+00,3.509202628008947777e-01
1.125621513037073029e+00,1.081907143276218619e+00,7.485531661437253015e-02,1.364795411533304748e+00,1.934505261153707467e+00
8.634117002463506663e-02,4.199636673894385774e-02,-1.137009420333997989e+00,1.344925761527025587e+00,1.005420697514940009e+00
-5.056632098290054778e-01,1.060312193869571706e-01,-2.231388855182824482e+00,1.965664507733809963e+00,8.996848803458157295e-01
1.364920244878726097e+00,3.454773042909273784e-01,-1.024860430460222682e+00,9.458700951028071735e-01,7.653024382182985752e-01
-2.142934723165477173e+00,3.433183945630669531e-01,-9.299649337440802910e-01,2.969876766494130571e-01,8.355542331006239332e-01
9.346785902838875559e-01,-5.657683352054108938e-02,5.153471305865923169e-01,1.663310036613855125e+00,5.070116968175131245e-01
1.080714641922642993e+00,-6.899248894592777681e-01,-1.620047038869950384e+00,2.536513264434451242e-01,1.672391928247757065e+00
8.023056030855552079e-01,-1.192342021664050122e+00,3.127762134088285517e-01,-4.973884607076541897e-01,3.513069641108182983e-01
1.724581942693407255e-01,1.527696696394997611e+00,-4.652646376508544623e-01,9.548263710992305198e-01,9.714196428795744964e-01
3.000909742000566816e+00,2.695271188033119755e-02,1.882884764722740689e+00,2.742522626681494824e+00,-2.307196933409431105e-01
3.463959193566323869e-02,1.562235801742143937e-01,1.904672181965501920e+00,-1.628432060300126993e+00,-3.137416662551728574e-01
-3.983006729607969643e-01,-1.155970104745444926e+00,2.914728822368368721e+00,1.146990371800715725e+00,9.487700501538945952e-01
-9.786170530409492585e-01,5.468315482687361451e-01,-2.424142128402884122e+00,-1.111335789666895169e+00,1.017443899566380594e+00
-5.269544651787683165e-01,-5.016065916398021463e-01,1.241761389404573368e+00,-2.000591520965687486e+00,-1.068987109698038118e+00
-1.641052978019858166e+00,2.374567568906975068e-01,-2.921050617915487813e+00,9.964001559978631350e-01,1.320614225817451803e+00
1.415727034194445677e+00,-5.941888397646999387e-01,4.609753838932422187e-01,-1.661432720889679082e+00,4.791420619810236037e-01
-2.429779515405262380e+00,1.594218578934281760e+00,-4.177429263603408494e+00,1.422662600869095684e-01,1.729606367823471880e-01
5.630709821066387510e-01,-3.959927364098266706e-02,-3.338809323208271618e+00,4.514818039228001290e-01,1.255617045081694361e+00
1.662511277178936098e+00,-9.194162305227009113e-02,-3.586266834894414224e+00,1.666439139418671278e+00,1.268681866757288557e+00
-3.967140311553751797e-01,-7.052604961133268624e-01,2.132621939106217890e-01,2.691388972882535202e-01,-9.907793885088579389e-01
-5.016690609652013633e-01,-4.403913936075825042e-01,2.935876350955435310e-01,-1.263086620758506529e+00,-1.250979147264952740e+00
2.111207835586678960e-01,1.614624346869949489e+00,1.789636741287045751e+00,-2.074687256487634190e+00,1.556440872223121552e+00
9.816107948939560846e-01,-2.513148941842745510e-01,-4.408846601679683452e-01,-1.378443879890454804e+00,2.081926864542696709e+00
-1.503037243229593978e+00,-4.904627401521434449e-02,-1.615853169512559973e-02,1.310971239675712274e+00,6.948545324201467199e-01
1.179405060612756628e+00,-2.632729979014016286e-01,-1.777912845310635426e+00,-1.063140187774175294e-01,1.295599698094412000e+00
-3.180266618550433022e-01,1.194128848874203841e-01,-2.967390058897792393e+00,1.300867483903300315e+00,1.784642556666709678e+00
-1.892515404501374121e+00,6.251950402692136866e-01,-2.462348401257557828e+00,2.255513672928986413e+00,1.109593792407021606e+00
-2.892637085364101246e+00,5.820030882330369248e-01,-1.676167325405851116e+00,2.091142143574009626e-01,4.524707207666938125e-01
9.773995698977182567e-01,8.784519513520643308e-01,1.968084781060313926e+00,-1.319226535966696590e+00,-8.817717670081237635e-01
-9.329711213149054494e-01,3.419859163222532805e-01,-1.659254270133070808e+00,2.238668816473914358e+00,5.246607011581504443e-01
-1.086700764172420008e+00,-1.444041071508243568e-01,7.040239070254301623e-01,-1.148224294959944825e+00,-1.392707295219099528e+00
-1.840141538658044418e-01,-1.709401719770215378e+00,-1.864696012677850012e-01,2.656614538227570321e+00,-2.218594953788863844e-01
-1.741571999789018887e-01,1.028602105973230429e+00,-1.022450321055592637e+00,-2.670971716059602485e+00,1.295259163043165351e+00
7.016915281807856175e-02,1.370391853883075273e+00,-2.580373491286937493e-01,1.518393360603724762e-01,1.309421909880680968e+00
3.728964467912048164e-01,4.100495457840573899e-01,-1.485766119966631660e+00,3.636899730028511080e-01,2.148439660030819098e+00
1.221944190607655578e+00,-3.066037612134756007e-01,-2.625597378514616054e+00,3.064373441960810407e+00,1.022533828516771548e+00
1.410042480627479167e+00,-4.217283054813487086e-01,-1.971762777840155412e+00,2.954785100091256167e-01,1.855512004336279386e+00
-2.846270906648220134e+00,-1.145132990926287508e+00,1.852296532969134102e+00,-2.680463446546580641e+00,-2.961456808152500564e-01
-9.821659288355514272e-01,-5.427989378862803083e-01,2.333510980038373539e+00,4.449799970041982133e-01,-7.136230691058926823e-01
1.622579765592984558e+00,-1.510509268994108423e+00,8.151351702524877174e-01,-1.031254607100966503e+00,1.145188306780922760e+00
1.121161831740343118e+00,-8.116447387079104292e-01,1.427737046014920130e+00,-1.583807094259614967e-02,4.935449726583135965e-01
-2.276353529182303659e-01,4.671984915426224266e-02,-4.783736224962344075e+00,1.312986739943937220e+00,1.247792130224655072e+00
2.088463181130970625e+00,-1.607203282130332145e+00,1.267111692416577284e+00,-2.269509264513063673e+00,1.414780030360411445e+00
2.125221865319951497e+00,-4.158288990486950776e-01,2.833646546419907875e+00,-3.913210341243420487e-01,-9.511145229168160853e-02
-1.017950388357677927e+00,-1.208065957495466636e+00,3.564879797642693582e+00,-6.319333440094554444e-01,5.259147978691462999e-01
2.518087207966504870e+00,-6.640994299550623259e-01,-2.629734433464448351e+00,-1.748641303164838012e+00,2.030882691598051792e+00
3.455836509032730319e+00,-5.650213289389277582e-01,-1.946412692968249258e+00,1.069723551069739764e-01,1.989213994989878387e+00
1.966710647640584231e+00,-1.671937220026088244e+00,2.449440310655844666e+00,-2.148183891662132972e+00,9.363680017251388987e-01
-9.975107200640808136e-01,-7.984425242724978444e-01,1.249408202874355833e+00,-6.358563787236083398e-01,-1.875567262316401029e-01
3.369578810923162138e+00,-5.400929576546830146e-01,-2.890996563681360598e+00,4.190776355824553656e-01,1.181127359903888507e+00
1.285225959414576735e+00,6.199300387114617950e-01,-1.406408983091769649e+00,2.389706426649437887e+00,-1.998452884532320173e-02
-3.467253323753134442e-01,2.073624472664728491e-01,-3.692203954120639509e+00,1.101888571629568991e+00,7.460390297098049572e-01
-1.577502092845306292e+00,2.148187787991606701e-01,-8.990636958959321579e-01,-5.287512808648916485e-01,1.138771374704823147e+00
-1.310261735491441648e+00,-6.686151423194149901e-01,-8.204605111963629849e-01,2.402313992758782213e+00,3.059529169621701072e+00
1.372634452716668729e+00,1.238806157435081934e+00,2.750843310698265487e-01,-7.955877460634783183e-02,1.471255829895380174e+00
1.673574226641533214e+00,-1.210982589135530529e-01,-2.516957630971723869e+00,8.069206161875166483e-01,1.230440860729975050e+00
1.549200515382135990e+00,-1.536152623193873523e-01,2.390120916876032009e+00,-1.357270126887986095e+00,-2.960768722792380681e-01
1.443879566493905919e+00,8.800029103496908034e-01,-2.431410368830813518e+00,1.135540297367576779e+00,4.987187349739985454e-02
1.577765754328651848e+00,6.137514054963641996e-01,-8.816965447798970068e-01,-8.692612395588599217e-01,2.860243896682724829e-01
9.074552204938780564e-01,1.041165383635475505e+00,-5.761478697421107409e-03,-4.808867028177779002e-01,1.945620921498470324e+00
2.629973016496204075e+00,6.593701536458578261e-01,1.412714775311621818e+00,9.372471907868491492e-01,-1.006818233986062072e+00
1.426423798927489717e+00,-2.701379270264588683e+00,1.189368514801376620e+00,1.031557474644593242e-01,1.563927339043674536e+00
-4.178519289304059026e-01,-3.328872216802982731e-01,1.699051922698558093e+00,-7.760875556866330127e-01,-2.826187929970661594e-01
1.362824652635911682e-01,-1.080044433993723185e+00,5.696062402480536191e-01,1.073911608284933816e+00,5.988068550158263115e-01
1.207456604464158811e+00,1.076757008910366631e+00,-1.235283306099521639e-01,-1.379685820957634146e+00,2.240493990076975805e+00
6.714238102984113610e-01,-2.533821636326457072e-01,-1.599866578797526362e+00,1.569706556283071874e+00,1.404839866238122514e+00
7.966479128832333334e-01,4.263083967520812645e-01,-7.972609486805835033e-01,4.091764524633557443e+00,4.550758397075871375e-01
4.418276670559919683e-01,-6.457465738818600753e-01,-2.756330310127375505e+00,3.924816562058320635e+00,1.438596046721964505e+00
-1.293902428247168057e+00,2.558518268842726040e-01,-3.041943613003797342e+00,1.849814968554058359e+00,9.748459663367592398e-01
1.306230281991498376e+00,-4.012414364417468127e-01,-7.372117024029307686e-01,2.486053874331838998e+00,1.561691158847561267e-01
4.256867777104404449e-01,-2.614986316717504700e-01,-2.098345536542514100e+00,2.182804432005745476e-01,6.564478446857279215e-01
1.156498541619354281e+00,3.341739323835563602e-01,-2.046802964519194301e+00,-6.135396135426178787e-01,3.323866967477736578e-01
-8.361168648653188873e-01,-1.275932226205820641e-01,-4.855386754178163122e-01,-2.560934498974836160e-01,4.853893951417451724e-01
6.503623509543251524e-01,9.174667188360147163e-01,-8.276312205857271342e-01,1.659706643598105158e+00,-1.347398732780502595e-01
-5.181455286456407849e-01,-2.039544133967178541e-01,-5.687096329011298579e-02,-8.758597232794829157e-01,1.826450059677290350e-01
-1.471512847712156624e+00,1.541184535549328327e+00,-1.997827114997408726e+00,5.791618416505820433e-01,2.041036986141898657e-01
1.666465972132114448e+00,-8.195651109156439906e-01,-2.404554738354693910e-01,-4.271903028143048786e+00,1.309782358279115044e+00
1.181413240599313186e+00,6.624569313841227602e-01,-5.339189757310103257e-01,-1.669401447192051524e-01,2.310771790314769536e-02
3.116535001522898973e+00,-1.534725704587227568e+00,-1.546155587722348290e+00,1.319456051866614743e+00,1.515694181893551207e+00
-1.976339641748197984e+00,7.043370521516494343e-01,-4.609527796032014679e-01,1.425699983604844956e+00,1.519216438687960968e+00
2.407139366609941877e+00,1.021365592750202028e-01,-1.063787395823401205e+00,4.094612664578797245e-01,7.732405669573857443e-01
8.460130209089961051e-01,-6.643806445773562386e-01,6.908170169955619722e-01,3.775811203106327341e-03,9.831650537785496802e-01
2.649512790421765018e+00,-1.405452539060863204e+00,-2.628709539179745480e+00,7.209400027221342100e-01,2.755674555854781715e+00
-5.811277334259441485e-01,1.454350113296349667e+00,-9.061788003404059877e-01,-7.895464764275439418e-01,2.170265442344218698e+00
-4.022064890311320418e-01,2.211708792469702090e+00,-1.904728662651705262e+00,1.578104998573528706e+00,-6.367482156535120286e-02
1.587330424070194645e-01,-1.638719301165744602e+00,2.881883216630798383e-03,2.493469575966432705e-01,-9.381353940832756200e-01
-4.340046586299856068e-01,-3.617441388287242487e-01,-1.220899023046552401e+00,-1.853962436046065143e+00,1.082752903579796255e+00
-1.707470575911433641e-01,-2.736758735504468687e-01,9.443917713359897270e-01,-1.376501279207044792e+00,-9.049319253087322323e-01
-7.465032802599735895e-02,1.759879715107159681e+00,-1.198166888387317108e+00,2.866069802508417474e+00,1.483450685059248597e+00
2.924201914585378148e-01,-1.555429094581365579e+00,9.617600527204398508e-01,2.207188269349126486e+00,-5.046676852709209848e-01
1.026246445231708826e+00,-8.484199049706471207e-01,-1.165979681249688982e+00,2.601836706298793489e-01,8.128942343981664376e-01
-1.281249966884991931e+00,7.226680011292941908e-01,-2.955365189889993971e+00,4.486292498188533262e-01,8.554889981706484958e-01
1.508174977398787586e+00,-7.590726492732631225e-01,2.484119176388637662e+00,5.380634050452259842e-01,6.884085635220152932e-01
4.184793009844950618e+00,-1.366533174130968975e+00,-1.743883429499157867e+00,9.151467767217313920e-01,1.899870565009355694e+00
1.564723920995083617e-01,-3.176463513140709849e-01,7.120898985932653247e-01,-5.701625071875003892e-01,1.207826943103250450e+00
2.233820415845044316e+00,-8.534989033724718066e-01,-9.906205936187120198e-01,2.578521960982761208e+00,1.582198059713187721e+00
1.818727152976912675e+00,-1.013123352547046885e+00,1.246569387882812130e-01,1.629996880419157579e+00,1.302314212870781862e+00
-3.236560393124512380e-01,-1.415628918358865729e+00,9.986213699614924222e-01,-2.244490395283147421e+00,-2.532524282441293018e-01
-7.203773863315772186e-01,1.729973860589148760e-01,1.165048544473417103e-01,-1.442817031319292287e+00,-3.255253781494915621e-02
-1.963504856918519614e+00,3.504608781769440462e-01,-2.579460930527109230e+00,1.427565699882360706e+00,7.170157732268227502e-01
1.669378497138865880e+00,-1.238982982594070581e+00,1.185256671344048218e+00,-1.512761644795951099e+00,6.946578611018573435e-01
8.512943456255862573e-01,-1.094432950370129998e+00,3.245724300681929186e-01,-2.579905118734139302e-01,1.003475215077735294e+00
8.739672027372265006e-01,-7.397061954325533373e-01,2.056683462710112487e+00,9.093367863745949187e-01,7.129656241138083717e-01
2.331593235867748248e+00,-1.991595371416451821e+00,-1.635138396305860331e+00,1.326962964339637896e+00,2.463157630448447932e+00
6.806673386722998931e-01,-7.762939961463196648e-01,-2.907403914563721159e+00,1.837739022425111113e+00,1.631829815513822890e+00
-1.277707692599985290e+00,1.830708319701678466e+00,-1.289016521247929870e-01,1.340543207024880612e+00,3.755602085549362146e-01
-5.825332980460140586e-01,1.011178660914215044e+00,-3.526436904906686820e+00,5.908291002225344313e-01,5.652324821387836318e-01
2.019887903351310632e-01,-9.484595418239929465e-01,-3.623538370190003022e+00,-3.669342103261361565e-01,2.670135388555527456e+00
-8.960237126103156591e-01,-1.151952350861678243e+00,1.099411097920163893e+00,-2.230220155699256690e+00,6.032014836609673747e-01
-1.483371714410211428e+00,-6.552378522570903030e-01,-3.108182270999833019e-01,3.001163859533445555e-01,-1.664389088267882233e+00
3.587097470661475551e-01,9.817512441363387410e-01,-1.388901878282359448e+00,1.164039212460436623e+00,1.667017955914245952e+00
1.966392497547711837e+00,3.903299662333784559e-01,1.488554633252185289e+00,-4.477516542118713527e-01,-5.566273242700625623e-02
-1.542252552699434343e-01,-9.471222591529701029e-01,2.054110576816793099e+00,-1.589899698736122691e+00,2.540493027526289360e-01
